año;mes;hora;factor_antofagasta;factor_santiago;factor_puertomontt
2025;11;10;0.537;0.565;0.583
2025;11;11;0.672;0.694;0.713
2025;11;12;0.754;0.768;0.793
2025;11;13;0.786;0.793;0.827
2025;11;14;0.770;0.786;0.817
2025;11;15;0.704;0.725;0.757
2025;11;16;0.585;0.614;0.612
2025;11;17;0.410;0.449;0.310
2025;11;18;0.188;0.235;0.138
2025;11;19;0.025;0.022;0.034
2025;11;20;0;0;0.001
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.009;0.024;0.027
2025;11;8;0.123;0.174;0.187
2025;11;9;0.274;0.350;0.397
2025;11;10;0.432;0.498;0.578
2025;11;11;0.550;0.628;0.695
2025;11;12;0.601;0.736;0.779
2025;11;13;0.610;0.802;0.827
2025;11;14;0.546;0.795;0.818
2025;11;15;0.432;0.723;0.762
2025;11;16;0.317;0.606;0.656
2025;11;17;0.216;0.438;0.493
2025;11;18;0.116;0.151;0.279
2025;11;19;0.029;0.028;0.087
2025;11;20;0;0;0.009
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.009;0.019;0.027
2025;11;8;0.139;0.195;0.120
2025;11;9;0.335;0.409;0.260
2025;11;10;0.518;0.587;0.396
2025;11;11;0.655;0.714;0.533
2025;11;12;0.732;0.788;0.735
2025;11;13;0.753;0.813;0.836
2025;11;14;0.731;0.792;0.825
2025;11;15;0.667;0.722;0.745
2025;11;16;0.546;0.549;0.606
2025;11;17;0.370;0.358;0.439
2025;11;18;0.171;0.202;0.267
2025;11;19;0.039;0.043;0.093
2025;11;20;0;0;0.012
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.007;0.026;0.005
2025;11;8;0.145;0.154;0.061
2025;11;9;0.343;0.332;0.156
2025;11;10;0.519;0.555;0.294
2025;11;11;0.649;0.708;0.509
2025;11;12;0.732;0.781;0.399
2025;11;13;0.765;0.806;0.374
2025;11;14;0.751;0.787;0.378
2025;11;15;0.686;0.718;0.509
2025;11;16;0.567;0.602;0.552
2025;11;17;0.397;0.435;0.420
2025;11;18;0.183;0.228;0.270
2025;11;19;0.027;0.039;0.103
2025;11;20;0;0;0.011
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.008;0.026;0.013
2025;11;8;0.144;0.181;0.086
2025;11;9;0.340;0.386;0.101
2025;11;10;0.516;0.545;0.101
2025;11;11;0.650;0.677;0.141
2025;11;12;0.738;0.745;0.235
2025;11;13;0.766;0.771;0.437
2025;11;14;0.750;0.755;0.443
2025;11;15;0.684;0.704;0.293
2025;11;16;0.571;0.593;0.245
2025;11;17;0.397;0.432;0.187
2025;11;18;0.182;0.227;0.117
2025;11;19;0.030;0.034;0.049
2025;11;20;0;0;0.003
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.010;0.017;0
2025;11;8;0.133;0.192;0.035
2025;11;9;0.319;0.400;0.074
2025;11;10;0.520;0.573;0.304
2025;11;11;0.652;0.696;0.426
2025;11;12;0.733;0.768;0.694
2025;11;13;0.763;0.796;0.763
2025;11;14;0.746;0.780;0.812
2025;11;15;0.680;0.718;0.778
2025;11;16;0.562;0.608;0.645
2025;11;17;0.392;0.446;0.494
2025;11;18;0.183;0.234;0.267
2025;11;19;0.032;0.022;0.104
2025;11;20;0;0;0.018
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.010;0.017;0.008
2025;11;8;0.145;0.195;0.057
2025;11;9;0.340;0.405;0.175
2025;11;10;0.517;0.579;0.327
2025;11;11;0.648;0.702;0.365
2025;11;12;0.735;0.776;0.455
2025;11;13;0.768;0.802;0.564
2025;11;14;0.753;0.782;0.485
2025;11;15;0.686;0.721;0.390
2025;11;16;0.566;0.607;0.368
2025;11;17;0.375;0.441;0.217
2025;11;18;0.168;0.231;0.139
2025;11;19;0.040;0.031;0.078
2025;11;20;0;0;0.008
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.011;0.018;0.023
2025;11;8;0.138;0.197;0.144
2025;11;9;0.330;0.410;0.259
2025;11;10;0.510;0.582;0.339
2025;11;11;0.647;0.709;0.438
2025;11;12;0.734;0.778;0.467
2025;11;13;0.769;0.807;0.637
2025;11;14;0.753;0.794;0.611
2025;11;15;0.688;0.730;0.582
2025;11;16;0.570;0.613;0.584
2025;11;17;0.398;0.446;0.430
2025;11;18;0.182;0.232;0.258
2025;11;19;0.027;0.033;0.106
2025;11;20;0;0;0.019
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.007;0.024;0.020
2025;11;8;0.146;0.193;0.117
2025;11;9;0.350;0.400;0.276
2025;11;10;0.526;0.541;0.487
2025;11;11;0.655;0.613;0.673
2025;11;12;0.734;0.694;0.711
2025;11;13;0.765;0.734;0.614
2025;11;14;0.748;0.733;0.561
2025;11;15;0.681;0.665;0.499
2025;11;16;0.563;0.586;0.424
2025;11;17;0.393;0.418;0.249
2025;11;18;0.180;0.193;0.172
2025;11;19;0.027;0.056;0.087
2025;11;20;0;0;0.016
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.011;0.016;0.023
2025;11;8;0.140;0.189;0.111
2025;11;9;0.342;0.393;0.157
2025;11;10;0.517;0.566;0.176
2025;11;11;0.646;0.692;0.409
2025;11;12;0.726;0.768;0.505
2025;11;13;0.758;0.799;0.478
2025;11;14;0.742;0.783;0.329
2025;11;15;0.678;0.721;0.230
2025;11;16;0.561;0.610;0.232
2025;11;17;0.392;0.447;0.233
2025;11;18;0.180;0.236;0.166
2025;11;19;0.029;0.024;0.063
2025;11;20;0;0;0.003
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.009;0.013;0.022
2025;11;8;0.142;0.198;0.135
2025;11;9;0.340;0.411;0.347
2025;11;10;0.514;0.582;0.562
2025;11;11;0.642;0.702;0.721
2025;11;12;0.721;0.772;0.829
2025;11;13;0.752;0.798;0.865
2025;11;14;0.737;0.780;0.845
2025;11;15;0.669;0.717;0.772
2025;11;16;0.552;0.606;0.658
2025;11;17;0.385;0.444;0.493
2025;11;18;0.178;0.234;0.298
2025;11;19;0.032;0.026;0.106
2025;11;20;0;0;0.020
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.012;0.019;0.034
2025;11;8;0.139;0.191;0.200
2025;11;9;0.337;0.395;0.413
2025;11;10;0.511;0.565;0.521
2025;11;11;0.641;0.687;0.724
2025;11;12;0.720;0.755;0.795
2025;11;13;0.751;0.779;0.826
2025;11;14;0.734;0.746;0.819
2025;11;15;0.669;0.598;0.734
2025;11;16;0.553;0.575;0.594
2025;11;17;0.386;0.432;0.442
2025;11;18;0.179;0.230;0.271
2025;11;19;0.032;0.038;0.099
2025;11;20;0;0;0.019
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.012;0.020;0.039
2025;11;8;0.139;0.188;0.163
2025;11;9;0.337;0.385;0.319
2025;11;10;0.511;0.565;0.563
2025;11;11;0.641;0.690;0.718
2025;11;12;0.718;0.764;0.806
2025;11;13;0.749;0.794;0.838
2025;11;14;0.733;0.778;0.805
2025;11;15;0.668;0.700;0.706
2025;11;16;0.552;0.572;0.614
2025;11;17;0.384;0.425;0.497
2025;11;18;0.178;0.232;0.295
2025;11;19;0.032;0.043;0.102
2025;11;20;0;0;0.011
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.013;0.023;0.032
2025;11;8;0.138;0.188;0.095
2025;11;9;0.329;0.386;0.192
2025;11;10;0.505;0.561;0.293
2025;11;11;0.639;0.696;0.435
2025;11;12;0.725;0.784;0.565
2025;11;13;0.758;0.815;0.386
2025;11;14;0.737;0.799;0.289
2025;11;15;0.667;0.735;0.318
2025;11;16;0.546;0.620;0.156
2025;11;17;0.382;0.454;0.122
2025;11;18;0.179;0.242;0.121
2025;11;19;0.035;0.030;0.079
2025;11;20;0;0;0.016
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.015;0.024;0.053
2025;11;8;0.133;0.190;0.197
2025;11;9;0.308;0.388;0.378
2025;11;10;0.497;0.564;0.529
2025;11;11;0.633;0.691;0.640
2025;11;12;0.714;0.771;0.644
2025;11;13;0.746;0.804;0.570
2025;11;14;0.729;0.790;0.531
2025;11;15;0.665;0.734;0.461
2025;11;16;0.551;0.621;0.357
2025;11;17;0.385;0.455;0.212
2025;11;18;0.182;0.242;0.095
2025;11;19;0.039;0.036;0.057
2025;11;20;0;0;0.010
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.016;0.025;0.027
2025;11;8;0.131;0.194;0.098
2025;11;9;0.326;0.401;0.161
2025;11;10;0.505;0.580;0.239
2025;11;11;0.635;0.696;0.336
2025;11;12;0.723;0.773;0.458
2025;11;13;0.757;0.805;0.505
2025;11;14;0.744;0.788;0.566
2025;11;15;0.679;0.725;0.441
2025;11;16;0.562;0.621;0.336
2025;11;17;0.394;0.460;0.233
2025;11;18;0.183;0.250;0.136
2025;11;19;0.031;0.033;0.058
2025;11;20;0;0;0.011
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;11;0;0;0;0
2025;11;1;0;0;0
2025;11;2;0;0;0
2025;11;3;0;0;0
2025;11;4;0;0;0
2025;11;5;0;0;0
2025;11;6;0;0;0
2025;11;7;0.017;0.015;0.030
2025;11;8;0.139;0.207;0.099
2025;11;9;0.334;0.431;0.214
2025;11;10;0.516;0.615;0.312
2025;11;11;0.652;0.745;0.314
2025;11;12;0.734;0.820;0.409
2025;11;13;0.764;0.847;0.458
2025;11;14;0.749;0.828;0.450
2025;11;15;0.683;0.762;0.264
2025;11;16;0.566;0.646;0.100
2025;11;17;0.395;0.476;0.068
2025;11;18;0.182;0.253;0.039
2025;11;19;0.031;0.020;0.021
2025;11;20;0;0;0.009
2025;11;21;0;0;0
2025;11;22;0;0;0
2025;11;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.014;0.013;0.030
2025;12;8;0.142;0.203;0.118
2025;12;9;0.346;0.420;0.234
2025;12;10;0.526;0.596;0.349
2025;12;11;0.657;0.720;0.460
2025;12;12;0.736;0.794;0.506
2025;12;13;0.767;0.821;0.589
2025;12;14;0.750;0.803;0.592
2025;12;15;0.680;0.740;0.437
2025;12;16;0.560;0.628;0.317
2025;12;17;0.388;0.463;0.196
2025;12;18;0.179;0.246;0.108
2025;12;19;0.033;0.021;0.061
2025;12;20;0;0;0.014
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.014;0.016;0.013
2025;12;8;0.141;0.197;0.053
2025;12;9;0.341;0.410;0.111
2025;12;10;0.518;0.585;0.161
2025;12;11;0.646;0.709;0.223
2025;12;12;0.730;0.783;0.265
2025;12;13;0.759;0.809;0.271
2025;12;14;0.744;0.791;0.313
2025;12;15;0.680;0.725;0.319
2025;12;16;0.563;0.616;0.350
2025;12;17;0.394;0.453;0.235
2025;12;18;0.182;0.242;0.159
2025;12;19;0.028;0.025;0.087
2025;12;20;0;0;0.015
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.017;0.016;0.048
2025;12;8;0.138;0.199;0.156
2025;12;9;0.336;0.414;0.298
2025;12;10;0.512;0.591;0.410
2025;12;11;0.646;0.716;0.268
2025;12;12;0.734;0.791;0.367
2025;12;13;0.764;0.819;0.330
2025;12;14;0.746;0.803;0.358
2025;12;15;0.682;0.740;0.369
2025;12;16;0.566;0.627;0.331
2025;12;17;0.397;0.462;0.251
2025;12;18;0.183;0.248;0.082
2025;12;19;0.027;0.022;0.029
2025;12;20;0;0;0.003
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.016;0.011;0.026
2025;12;8;0.138;0.201;0.132
2025;12;9;0.337;0.419;0.300
2025;12;10;0.516;0.594;0.326
2025;12;11;0.647;0.717;0.444
2025;12;12;0.724;0.790;0.630
2025;12;13;0.756;0.815;0.664
2025;12;14;0.741;0.796;0.581
2025;12;15;0.675;0.732;0.464
2025;12;16;0.558;0.621;0.399
2025;12;17;0.390;0.458;0.370
2025;12;18;0.182;0.245;0.261
2025;12;19;0.030;0.018;0.133
2025;12;20;0;0;0.033
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.019;0.028;0.047
2025;12;8;0.133;0.184;0.225
2025;12;9;0.326;0.387;0.427
2025;12;10;0.511;0.561;0.599
2025;12;11;0.642;0.684;0.725
2025;12;12;0.725;0.758;0.803
2025;12;13;0.754;0.793;0.835
2025;12;14;0.736;0.781;0.823
2025;12;15;0.669;0.721;0.766
2025;12;16;0.555;0.609;0.666
2025;12;17;0.390;0.444;0.488
2025;12;18;0.183;0.239;0.249
2025;12;19;0.027;0.037;0.096
2025;12;20;0;0.002;0.017
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.016;0.029;0.059
2025;12;8;0.136;0.194;0.134
2025;12;9;0.339;0.363;0.136
2025;12;10;0.517;0.505;0.125
2025;12;11;0.647;0.613;0.236
2025;12;12;0.728;0.582;0.376
2025;12;13;0.759;0.591;0.554
2025;12;14;0.744;0.653;0.569
2025;12;15;0.680;0.567;0.573
2025;12;16;0.564;0.340;0.407
2025;12;17;0.395;0.237;0.306
2025;12;18;0.183;0.148;0.278
2025;12;19;0.027;0.057;0.149
2025;12;20;0;0.002;0.039
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.019;0.019;0.052
2025;12;8;0.134;0.194;0.201
2025;12;9;0.328;0.407;0.397
2025;12;10;0.508;0.583;0.576
2025;12;11;0.643;0.707;0.704
2025;12;12;0.726;0.782;0.815
2025;12;13;0.757;0.810;0.854
2025;12;14;0.741;0.793;0.847
2025;12;15;0.676;0.731;0.782
2025;12;16;0.561;0.621;0.687
2025;12;17;0.392;0.459;0.537
2025;12;18;0.183;0.248;0.343
2025;12;19;0.029;0.024;0.137
2025;12;20;0;0.001;0.037
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.018;0.015;0.058
2025;12;8;0.135;0.197;0.210
2025;12;9;0.330;0.415;0.419
2025;12;10;0.503;0.595;0.593
2025;12;11;0.634;0.722;0.721
2025;12;12;0.717;0.796;0.800
2025;12;13;0.751;0.822;0.833
2025;12;14;0.737;0.803;0.817
2025;12;15;0.673;0.738;0.694
2025;12;16;0.557;0.624;0.585
2025;12;17;0.390;0.458;0.481
2025;12;18;0.183;0.246;0.260
2025;12;19;0.031;0.028;0.087
2025;12;20;0;0.001;0.032
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.018;0.016;0.043
2025;12;8;0.137;0.194;0.182
2025;12;9;0.331;0.408;0.391
2025;12;10;0.505;0.583;0.576
2025;12;11;0.634;0.707;0.721
2025;12;12;0.717;0.780;0.805
2025;12;13;0.728;0.806;0.813
2025;12;14;0.690;0.787;0.758
2025;12;15;0.610;0.723;0.619
2025;12;16;0.494;0.610;0.587
2025;12;17;0.349;0.447;0.460
2025;12;18;0.178;0.241;0.173
2025;12;19;0.050;0.034;0.083
2025;12;20;0;0.003;0.024
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.016;0.022;0.038
2025;12;8;0.134;0.190;0.141
2025;12;9;0.332;0.398;0.336
2025;12;10;0.508;0.558;0.510
2025;12;11;0.639;0.637;0.682
2025;12;12;0.721;0.701;0.766
2025;12;13;0.753;0.737;0.811
2025;12;14;0.738;0.732;0.803
2025;12;15;0.675;0.688;0.775
2025;12;16;0.560;0.588;0.675
2025;12;17;0.393;0.433;0.530
2025;12;18;0.184;0.238;0.344
2025;12;19;0.027;0.043;0.142
2025;12;20;0;0.003;0.040
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.019;0.026;0.042
2025;12;8;0.133;0.190;0.164
2025;12;9;0.334;0.399;0.352
2025;12;10;0.510;0.576;0.568
2025;12;11;0.644;0.703;0.723
2025;12;12;0.724;0.779;0.798
2025;12;13;0.750;0.807;0.838
2025;12;14;0.733;0.790;0.827
2025;12;15;0.668;0.727;0.772
2025;12;16;0.553;0.615;0.668
2025;12;17;0.387;0.453;0.494
2025;12;18;0.183;0.247;0.245
2025;12;19;0.031;0.036;0.085
2025;12;20;0;0.003;0.015
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.021;0.024;0.055
2025;12;8;0.132;0.189;0.197
2025;12;9;0.325;0.396;0.394
2025;12;10;0.505;0.569;0.540
2025;12;11;0.636;0.693;0.621
2025;12;12;0.718;0.768;0.753
2025;12;13;0.747;0.795;0.833
2025;12;14;0.726;0.777;0.822
2025;12;15;0.655;0.710;0.765
2025;12;16;0.542;0.593;0.665
2025;12;17;0.382;0.431;0.520
2025;12;18;0.183;0.236;0.330
2025;12;19;0.044;0.049;0.142
2025;12;20;0;0.004;0.040
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.020;0.027;0.061
2025;12;8;0.131;0.184;0.171
2025;12;9;0.326;0.385;0.275
2025;12;10;0.506;0.555;0.317
2025;12;11;0.638;0.678;0.407
2025;12;12;0.719;0.758;0.503
2025;12;13;0.751;0.787;0.549
2025;12;14;0.735;0.770;0.613
2025;12;15;0.671;0.708;0.561
2025;12;16;0.556;0.599;0.427
2025;12;17;0.392;0.444;0.303
2025;12;18;0.185;0.246;0.102
2025;12;19;0.029;0.039;0.042
2025;12;20;0;0.003;0.017
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.019;0.025;0.064
2025;12;8;0.131;0.187;0.196
2025;12;9;0.328;0.394;0.372
2025;12;10;0.502;0.566;0.541
2025;12;11;0.631;0.690;0.674
2025;12;12;0.717;0.765;0.640
2025;12;13;0.742;0.795;0.401
2025;12;14;0.730;0.779;0.271
2025;12;15;0.667;0.701;0.255
2025;12;16;0.552;0.532;0.295
2025;12;17;0.387;0.387;0.179
2025;12;18;0.185;0.245;0.126
2025;12;19;0.032;0.051;0.064
2025;12;20;0;0.002;0.006
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.022;0.037;0.062
2025;12;8;0.128;0.145;0.199
2025;12;9;0.316;0.358;0.334
2025;12;10;0.496;0.553;0.451
2025;12;11;0.632;0.702;0.545
2025;12;12;0.720;0.772;0.677
2025;12;13;0.751;0.803;0.697
2025;12;14;0.735;0.785;0.691
2025;12;15;0.672;0.722;0.674
2025;12;16;0.558;0.612;0.536
2025;12;17;0.393;0.452;0.426
2025;12;18;0.187;0.251;0.292
2025;12;19;0.030;0.038;0.147
2025;12;20;0;0.002;0.041
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.022;0.018;0.054
2025;12;8;0.129;0.189;0.139
2025;12;9;0.322;0.401;0.244
2025;12;10;0.496;0.572;0.375
2025;12;11;0.626;0.692;0.449
2025;12;12;0.708;0.763;0.537
2025;12;13;0.741;0.791;0.497
2025;12;14;0.727;0.774;0.454
2025;12;15;0.664;0.713;0.364
2025;12;16;0.548;0.605;0.239
2025;12;17;0.386;0.437;0.189
2025;12;18;0.187;0.212;0.148
2025;12;19;0.034;0.066;0.104
2025;12;20;0;0.003;0.032
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.022;0.020;0.071
2025;12;8;0.129;0.186;0.201
2025;12;9;0.322;0.392;0.357
2025;12;10;0.498;0.552;0.502
2025;12;11;0.636;0.669;0.603
2025;12;12;0.716;0.708;0.608
2025;12;13;0.748;0.649;0.443
2025;12;14;0.733;0.566;0.377
2025;12;15;0.670;0.535;0.340
2025;12;16;0.556;0.542;0.269
2025;12;17;0.392;0.446;0.175
2025;12;18;0.188;0.251;0.099
2025;12;19;0.031;0.042;0.045
2025;12;20;0;0.003;0.004
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.021;0.021;0.059
2025;12;8;0.128;0.071;0.203
2025;12;9;0.327;0.134;0.404
2025;12;10;0.502;0.272;0.586
2025;12;11;0.632;0.601;0.706
2025;12;12;0.715;0.738;0.734
2025;12;13;0.745;0.784;0.699
2025;12;14;0.730;0.769;0.602
2025;12;15;0.666;0.709;0.574
2025;12;16;0.549;0.602;0.366
2025;12;17;0.390;0.450;0.324
2025;12;18;0.187;0.253;0.230
2025;12;19;0.031;0.057;0.134
2025;12;20;0;0.006;0.041
2025;12;21;0;0;0
2025;12;22;0;0;0
2025;12;23;0;0;0
2025;12;0;0;0;0
2025;12;1;0;0;0
2025;12;2;0;0;0
2025;12;3;0;0;0
2025;12;4;0;0;0
2025;12;5;0;0;0
2025;12;6;0;0;0
2025;12;7;0.023;0.021;0.024
2025;12;8;0.128;0.187;0.088
2025;12;9;0.305;0.368;0.192
2025;12;10;0.487;0.565;0.316
2025;12;11;0.632;0.704;0.644
2025;12;12;0.714;0.779;0.712
2025;12;13;0.744;0.808;0.742
2025;12;14;0.728;0.790;0.727
2025;12;15;0.666;0.724;0.646
2025;12;16;0.553;0.610;0.450
2025;12;17;0.390;0.450;0.347
2025;12;18;0.189;0.248;0.179
2025;12;19;0.032;0.055;0.106
2025;12;20;0;0.005;0.048
2025;12;21;0;0;0
